image,image_id,label
FoF10_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice20_cellCycle4_cell134.tif,FoF10_241016_fucci.nucleus_cell134.tif,3
FoF21_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice21_cellCycle1_cell35.tif,FoF21_241017_fucci.nucleus_cell35.tif,0
FoF15_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice30_cellCycle2_cell44.tif,FoF15_241017_fucci.nucleus_cell44.tif,1
FoF5_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice28_cellCycle4_cell17.tif,FoF5_241016_fucci.nucleus_cell17.tif,3
FoF22_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell183.tif,FoF22_241017_fucci.nucleus_cell183.tif,3
FoF22_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice24_cellCycle1_cell11.tif,FoF22_241017_fucci.nucleus_cell11.tif,0
FoF22_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice21_cellCycle1_cell169.tif,FoF22_241017_fucci.nucleus_cell169.tif,0
FoF21_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice23_cellCycle2_cell121.tif,FoF21_241017_fucci.nucleus_cell121.tif,1
FoF16_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell108.tif,FoF16_241017_fucci.nucleus_cell108.tif,1
FoF23_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice29_cellCycle1_cell36.tif,FoF23_241017_fucci.nucleus_cell36.tif,0
FoF16_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice18_cellCycle2_cell136.tif,FoF16_241017_fucci.nucleus_cell136.tif,1
FoF4_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice24_cellCycle4_cell4.tif,FoF4_241016_fucci.nucleus_cell4.tif,3
FoF9_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice18_cellCycle1_cell29.tif,FoF9_241016_fucci.nucleus_cell29.tif,0
FoF14_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice24_cellCycle4_cell10.tif,FoF14_241016_fucci.nucleus_cell10.tif,3
FoF3_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice26_cellCycle4_cell41.tif,FoF3_241016_fucci.nucleus_cell41.tif,3
FoF16_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell129.tif,FoF16_241017_fucci.nucleus_cell129.tif,3
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice12_cellCycle4_cell170.tif,FoF17_241017_fucci.nucleus_cell170.tif,3
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice20_cellCycle4_cell289.tif,FoF17_241017_fucci.nucleus_cell289.tif,3
FoF18_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice23_cellCycle4_cell208.tif,FoF18_241017_fucci.nucleus_cell208.tif,3
FoF1_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice16_cellCycle1_cell30.tif,FoF1_241016_fucci.nucleus_cell30.tif,0
FoF17_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell214.tif,FoF17_241017_fucci.nucleus_cell214.tif,1
FoF10_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice15_cellCycle4_cell10.tif,FoF10_241016_fucci.nucleus_cell10.tif,3
FoF21_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell128.tif,FoF21_241017_fucci.nucleus_cell128.tif,1
FoF15_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice31_cellCycle1_cell85.tif,FoF15_241017_fucci.nucleus_cell85.tif,0
FoF23_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell33.tif,FoF23_241017_fucci.nucleus_cell33.tif,1
FoF16_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell136.tif,FoF16_241017_fucci.nucleus_cell136.tif,1
FoF14_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice26_cellCycle4_cell18.tif,FoF14_241016_fucci.nucleus_cell18.tif,3
FoF3_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice24_cellCycle1_cell56.tif,FoF3_241016_fucci.nucleus_cell56.tif,0
FoF19_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice26_cellCycle4_cell107.tif,FoF19_241017_fucci.nucleus_cell107.tif,3
FoF7_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice29_cellCycle4_cell90.tif,FoF7_241016_fucci.nucleus_cell90.tif,3
FoF10_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice17_cellCycle2_cell63.tif,FoF10_241016_fucci.nucleus_cell63.tif,1
FoF16_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell78.tif,FoF16_241017_fucci.nucleus_cell78.tif,1
FoF1_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice8_cellCycle2_cell29.tif,FoF1_241016_fucci.nucleus_cell29.tif,1
FoF18_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice19_cellCycle3_cell108.tif,FoF18_241017_fucci.nucleus_cell108.tif,2
FoF8_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice32_cellCycle2_cell61.tif,FoF8_241016_fucci.nucleus_cell61.tif,1
FoF2_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell75.tif,FoF2_241016_fucci.nucleus_cell75.tif,1
FoF14_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell16.tif,FoF14_241016_fucci.nucleus_cell16.tif,0
FoF18_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice17_cellCycle4_cell11.tif,FoF18_241017_fucci.nucleus_cell11.tif,3
FoF1_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice10_cellCycle4_cell34.tif,FoF1_241016_fucci.nucleus_cell34.tif,3
FoF23_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell124.tif,FoF23_241017_fucci.nucleus_cell124.tif,3
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice30_cellCycle1_cell128.tif,FoF12_241016_fucci.nucleus_cell128.tif,0
FoF5_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice22_cellCycle1_cell59.tif,FoF5_241016_fucci.nucleus_cell59.tif,0
FoF1_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice15_cellCycle1_cell28.tif,FoF1_241016_fucci.nucleus_cell28.tif,0
FoF23_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice26_cellCycle4_cell173.tif,FoF23_241017_fucci.nucleus_cell173.tif,3
FoF10_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice14_cellCycle4_cell137.tif,FoF10_241016_fucci.nucleus_cell137.tif,3
FoF11_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice30_cellCycle4_cell73.tif,FoF11_241016_fucci.nucleus_cell73.tif,3
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell57.tif,FoF12_241016_fucci.nucleus_cell57.tif,0
FoF6_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell91.tif,FoF6_241016_fucci.nucleus_cell91.tif,1
FoF10_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell109.tif,FoF10_241016_fucci.nucleus_cell109.tif,1
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell39.tif,FoF7_241016_fucci.nucleus_cell39.tif,0
FoF12_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice30_cellCycle4_cell86.tif,FoF12_241016_fucci.nucleus_cell86.tif,3
FoF11_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice30_cellCycle1_cell86.tif,FoF11_241016_fucci.nucleus_cell86.tif,0
FoF10_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice19_cellCycle3_cell90.tif,FoF10_241016_fucci.nucleus_cell90.tif,2
FoF14_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell25.tif,FoF14_241016_fucci.nucleus_cell25.tif,3
FoF12_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice25_cellCycle4_cell34.tif,FoF12_241016_fucci.nucleus_cell34.tif,3
FoF1_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice12_cellCycle1_cell43.tif,FoF1_241016_fucci.nucleus_cell43.tif,0
FoF20_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice33_cellCycle4_cell92.tif,FoF20_241017_fucci.nucleus_cell92.tif,3
FoF5_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice25_cellCycle4_cell65.tif,FoF5_241016_fucci.nucleus_cell65.tif,3
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice16_cellCycle4_cell242.tif,FoF17_241017_fucci.nucleus_cell242.tif,3
FoF17_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell210.tif,FoF17_241017_fucci.nucleus_cell210.tif,1
FoF9_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell118.tif,FoF9_241016_fucci.nucleus_cell118.tif,1
FoF3_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell34.tif,FoF3_241016_fucci.nucleus_cell34.tif,3
FoF17_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice21_cellCycle1_cell174.tif,FoF17_241017_fucci.nucleus_cell174.tif,0
FoF18_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell26.tif,FoF18_241017_fucci.nucleus_cell26.tif,0
FoF11_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell26.tif,FoF11_241016_fucci.nucleus_cell26.tif,3
FoF19_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice18_cellCycle4_cell81.tif,FoF19_241017_fucci.nucleus_cell81.tif,3
FoF18_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice18_cellCycle4_cell14.tif,FoF18_241017_fucci.nucleus_cell14.tif,3
FoF9_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell53.tif,FoF9_241016_fucci.nucleus_cell53.tif,3
FoF22_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice19_cellCycle4_cell108.tif,FoF22_241017_fucci.nucleus_cell108.tif,3
FoF8_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice33_cellCycle4_cell18.tif,FoF8_241016_fucci.nucleus_cell18.tif,3
FoF2_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell12.tif,FoF2_241016_fucci.nucleus_cell12.tif,0
FoF10_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice17_cellCycle4_cell11.tif,FoF10_241016_fucci.nucleus_cell11.tif,3
FoF15_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice32_cellCycle2_cell61.tif,FoF15_241017_fucci.nucleus_cell61.tif,1
FoF11_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell79.tif,FoF11_241016_fucci.nucleus_cell79.tif,3
FoF3_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell3.tif,FoF3_241016_fucci.nucleus_cell3.tif,3
FoF3_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell189.tif,FoF3_241016_fucci.nucleus_cell189.tif,0
FoF7_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell87.tif,FoF7_241016_fucci.nucleus_cell87.tif,1
FoF8_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice33_cellCycle4_cell88.tif,FoF8_241016_fucci.nucleus_cell88.tif,3
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell113.tif,FoF12_241016_fucci.nucleus_cell113.tif,1
FoF15_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice32_cellCycle4_cell5.tif,FoF15_241017_fucci.nucleus_cell5.tif,3
FoF9_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice18_cellCycle1_cell22.tif,FoF9_241016_fucci.nucleus_cell22.tif,0
FoF5_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell45.tif,FoF5_241016_fucci.nucleus_cell45.tif,1
FoF13_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice26_cellCycle4_cell12.tif,FoF13_241016_fucci.nucleus_cell12.tif,3
FoF18_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice21_cellCycle4_cell4.tif,FoF18_241017_fucci.nucleus_cell4.tif,3
FoF2_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice24_cellCycle4_cell57.tif,FoF2_241016_fucci.nucleus_cell57.tif,3
FoF7_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice32_cellCycle4_cell57.tif,FoF7_241016_fucci.nucleus_cell57.tif,3
FoF5_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell70.tif,FoF5_241016_fucci.nucleus_cell70.tif,3
FoF21_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice25_cellCycle1_cell35.tif,FoF21_241017_fucci.nucleus_cell35.tif,0
FoF23_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell33.tif,FoF23_241017_fucci.nucleus_cell33.tif,1
FoF22_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice22_cellCycle1_cell210.tif,FoF22_241017_fucci.nucleus_cell210.tif,0
FoF8_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice29_cellCycle2_cell80.tif,FoF8_241016_fucci.nucleus_cell80.tif,1
FoF14_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell8.tif,FoF14_241016_fucci.nucleus_cell8.tif,3
FoF7_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice32_cellCycle2_cell143.tif,FoF7_241016_fucci.nucleus_cell143.tif,1
FoF13_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice30_cellCycle4_cell45.tif,FoF13_241016_fucci.nucleus_cell45.tif,3
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice13_cellCycle4_cell117.tif,FoF17_241017_fucci.nucleus_cell117.tif,3
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice16_cellCycle4_cell126.tif,FoF17_241017_fucci.nucleus_cell126.tif,3
FoF20_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice32_cellCycle1_cell56.tif,FoF20_241017_fucci.nucleus_cell56.tif,0
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice34_cellCycle1_cell140.tif,FoF7_241016_fucci.nucleus_cell140.tif,0
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice23_cellCycle2_cell35.tif,FoF12_241016_fucci.nucleus_cell35.tif,1
FoF18_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice22_cellCycle3_cell108.tif,FoF18_241017_fucci.nucleus_cell108.tif,2
FoF10_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice14_cellCycle1_cell129.tif,FoF10_241016_fucci.nucleus_cell129.tif,0
FoF9_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice21_cellCycle4_cell30.tif,FoF9_241016_fucci.nucleus_cell30.tif,3
FoF21_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell118.tif,FoF21_241017_fucci.nucleus_cell118.tif,0
FoF23_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice32_cellCycle4_cell62.tif,FoF23_241017_fucci.nucleus_cell62.tif,3
FoF10_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice19_cellCycle2_cell141.tif,FoF10_241016_fucci.nucleus_cell141.tif,1
FoF6_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell78.tif,FoF6_241016_fucci.nucleus_cell78.tif,1
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice16_cellCycle4_cell225.tif,FoF17_241017_fucci.nucleus_cell225.tif,3
FoF1_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice17_cellCycle4_cell21.tif,FoF1_241016_fucci.nucleus_cell21.tif,3
FoF1_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice12_cellCycle2_cell6.tif,FoF1_241016_fucci.nucleus_cell6.tif,1
FoF13_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell11.tif,FoF13_241016_fucci.nucleus_cell11.tif,3
FoF15_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell51.tif,FoF15_241017_fucci.nucleus_cell51.tif,1
FoF12_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice28_cellCycle4_cell30.tif,FoF12_241016_fucci.nucleus_cell30.tif,3
FoF14_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell110.tif,FoF14_241016_fucci.nucleus_cell110.tif,1
FoF20_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice26_cellCycle2_cell84.tif,FoF20_241017_fucci.nucleus_cell84.tif,1
FoF18_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell75.tif,FoF18_241017_fucci.nucleus_cell75.tif,1
FoF11_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice29_cellCycle1_cell29.tif,FoF11_241016_fucci.nucleus_cell29.tif,0
FoF11_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice26_cellCycle4_cell17.tif,FoF11_241016_fucci.nucleus_cell17.tif,3
FoF14_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice19_cellCycle2_cell87.tif,FoF14_241016_fucci.nucleus_cell87.tif,1
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell91.tif,FoF12_241016_fucci.nucleus_cell91.tif,0
FoF4_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice26_cellCycle2_cell63.tif,FoF4_241016_fucci.nucleus_cell63.tif,1
FoF22_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice19_cellCycle4_cell371.tif,FoF22_241017_fucci.nucleus_cell371.tif,3
FoF22_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell134.tif,FoF22_241017_fucci.nucleus_cell134.tif,3
FoF19_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice20_cellCycle1_cell98.tif,FoF19_241017_fucci.nucleus_cell98.tif,0
FoF8_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice36_cellCycle1_cell24.tif,FoF8_241016_fucci.nucleus_cell24.tif,0
FoF12_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice30_cellCycle4_cell7.tif,FoF12_241016_fucci.nucleus_cell7.tif,3
FoF5_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice28_cellCycle3_cell26.tif,FoF5_241016_fucci.nucleus_cell26.tif,2
FoF23_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell127.tif,FoF23_241017_fucci.nucleus_cell127.tif,0
FoF18_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice18_cellCycle1_cell68.tif,FoF18_241017_fucci.nucleus_cell68.tif,0
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell35.tif,FoF7_241016_fucci.nucleus_cell35.tif,0
FoF20_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice32_cellCycle1_cell8.tif,FoF20_241017_fucci.nucleus_cell8.tif,0
FoF10_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell72.tif,FoF10_241016_fucci.nucleus_cell72.tif,1
FoF10_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice18_cellCycle1_cell73.tif,FoF10_241016_fucci.nucleus_cell73.tif,0
FoF21_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice21_cellCycle1_cell53.tif,FoF21_241017_fucci.nucleus_cell53.tif,0
FoF20_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice24_cellCycle1_cell46.tif,FoF20_241017_fucci.nucleus_cell46.tif,0
FoF15_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice23_cellCycle4_cell65.tif,FoF15_241017_fucci.nucleus_cell65.tif,3
FoF8_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell44.tif,FoF8_241016_fucci.nucleus_cell44.tif,3
FoF14_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice28_cellCycle4_cell25.tif,FoF14_241016_fucci.nucleus_cell25.tif,3
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice29_cellCycle1_cell48.tif,FoF7_241016_fucci.nucleus_cell48.tif,0
FoF3_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell113.tif,FoF3_241016_fucci.nucleus_cell113.tif,3
FoF14_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell10.tif,FoF14_241016_fucci.nucleus_cell10.tif,3
FoF23_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice32_cellCycle2_cell113.tif,FoF23_241017_fucci.nucleus_cell113.tif,1
FoF21_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice19_cellCycle4_cell86.tif,FoF21_241017_fucci.nucleus_cell86.tif,3
FoF20_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell99.tif,FoF20_241017_fucci.nucleus_cell99.tif,1
FoF21_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice23_cellCycle2_cell16.tif,FoF21_241017_fucci.nucleus_cell16.tif,1
FoF3_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell78.tif,FoF3_241016_fucci.nucleus_cell78.tif,0
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice19_cellCycle4_cell243.tif,FoF17_241017_fucci.nucleus_cell243.tif,3
FoF3_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell133.tif,FoF3_241016_fucci.nucleus_cell133.tif,1
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell41.tif,FoF12_241016_fucci.nucleus_cell41.tif,0
FoF10_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice17_cellCycle2_cell82.tif,FoF10_241016_fucci.nucleus_cell82.tif,1
FoF5_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice30_cellCycle4_cell5.tif,FoF5_241016_fucci.nucleus_cell5.tif,3
FoF2_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice25_cellCycle4_cell32.tif,FoF2_241016_fucci.nucleus_cell32.tif,3
FoF10_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice15_cellCycle1_cell69.tif,FoF10_241016_fucci.nucleus_cell69.tif,0
FoF7_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell66.tif,FoF7_241016_fucci.nucleus_cell66.tif,1
FoF19_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice20_cellCycle1_cell99.tif,FoF19_241017_fucci.nucleus_cell99.tif,0
FoF14_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice21_cellCycle4_cell12.tif,FoF14_241016_fucci.nucleus_cell12.tif,3
FoF15_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice32_cellCycle2_cell44.tif,FoF15_241017_fucci.nucleus_cell44.tif,1
FoF20_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice24_cellCycle4_cell13.tif,FoF20_241017_fucci.nucleus_cell13.tif,3
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice20_cellCycle4_cell194.tif,FoF17_241017_fucci.nucleus_cell194.tif,3
